epoch,train_denoising_loss,validation_denoising_loss,validation_rmsd,validation_mae,validation_mse,validation_accuracy,learning_rate
357,0.015133063346650955,0.21115310229361056,,,,,5.732105803644975e-05
358,0.015600779207070937,0.21730707287788392,,,,,5.658183292678308e-05
359,0.014442071243113763,0.21777041330933572,,,,,5.584629580639486e-05
360,0.014566008001565933,0.23119283132255078,24.535892379283904,11.115056055784226,225.04390813509625,0.5,5.5114475713031265e-05
361,0.015184497372624842,0.22088311575353145,,,,,5.438640153769647e-05
362,0.014653726594170203,0.2121400646865368,,,,,5.366210202351232e-05
363,0.014643425952542472,0.21015932708978652,,,,,5.294160576458327e-05
364,0.013716431825446922,0.21271244920790194,,,,,5.22249412048681e-05
365,0.014491123612970114,0.2144379023462534,24.564318259557087,11.139307570457458,224.06289639472962,0.5,5.151213663705649e-05
366,0.014047638588660472,0.22381462305784225,,,,,5.080322020145213e-05
367,0.014160161032467275,0.2198023058474064,,,,,5.0098219884862204e-05
368,0.01415761250599816,0.21476343497633935,,,,,4.939716351949194e-05
369,0.01515516558208981,0.22648512497544288,,,,,4.870007878184627e-05
370,0.014992313597955415,0.22418726198375225,24.06459549268087,10.917089847723643,215.2852480093638,0.5,4.8006993191637054e-05
371,0.014263121964963706,0.21745654679834842,,,,,4.7317934110696685e-05
372,0.013897918592635039,0.20831260569393634,,,,,4.6632928741897655e-05
373,0.014325373906742883,0.2127673551440239,,,,,4.595200412807922e-05
374,0.015497641927386457,0.22825836651027204,,,,,4.527518715097907e-05
375,0.014152405670265088,0.22489190399646758,25.16481605768204,11.411016118526458,233.27569961547852,0.5,4.4602504530172534e-05
376,0.01418610366464064,0.21613101549446584,,,,,4.393398282201783e-05
377,0.014439041524924137,0.213906392455101,,,,,4.3269648418607146e-05
378,0.014065360814030911,0.21803550533950328,,,,,4.260952754672526e-05
379,0.014025442818230068,0.20847336165606975,,,,,4.1953646266813905e-05
380,0.013578894497776354,0.21539664268493652,24.119784291585287,10.930953725179036,216.23637970288596,0.5,4.1302030471942974e-05
381,0.013424776595186544,0.21530920080840588,,,,,4.06547058867882e-05
382,0.013832062042343456,0.2137829590588808,,,,,4.001169806661597e-05
383,0.014189673549923542,0.2102281466126442,,,,,3.937303239627387e-05
384,0.014334452665738157,0.22225706614553928,,,,,3.873873408918908e-05
385,0.014541332156875648,0.21969966329634188,24.99859651327133,11.314171290397644,229.7600435892741,0.5,3.810882818637263e-05
386,0.01382762095513376,0.22320939525961875,,,,,3.748333955543101e-05
387,0.015768123601840156,0.21618845053017138,,,,,3.6862292889584365e-05
388,0.013968441522101293,0.2196259383112192,,,,,3.624571270669166e-05
389,0.013769544862412117,0.21657609567046165,,,,,3.563362334828279e-05
390,0.013915682790448537,0.2205020636320114,24.209681554635367,10.930967229604722,217.36162797609964,0.5,3.502604897859745e-05
391,0.013616488680142808,0.22336062081158162,,,,,3.4423013583631574e-05
392,0.0141010646003525,0.2285374693572521,,,,,3.382454097018989e-05
393,0.014351234293064556,0.2089334785938263,,,,,3.323065476494644e-05
394,0.01347225092703829,0.2292647272348404,,,,,3.264137841351173e-05
395,0.014477720597406497,0.21980629563331605,24.810272999604543,11.191923648118973,226.21321365038554,0.5,3.2056735179507156e-05
396,0.013452813419437892,0.20849157311022282,,,,,3.147674814364639e-05
397,0.013840048171177104,0.2215004850178957,,,,,3.0901440202824646e-05
398,0.013791056500898825,0.2108843993395567,,,,,3.0330834069214322e-05
399,0.013809303199318616,0.20670281015336514,,,,,2.9764952269368443e-05
400,0.014217695712137062,0.21684665307402612,24.079081571102144,10.853424175580342,213.14912192026773,0.5,2.9203817143331673e-05
401,0.013570368516485434,0.21461209878325463,,,,,2.8647450843757857e-05
402,0.013780119747074472,0.22052751965820788,,,,,2.8095875335035867e-05
403,0.013581620648855696,0.2059974741190672,,,,,2.754911239242237e-05
404,0.01372239093069692,0.22465118691325187,,,,,2.700718360118214e-05
405,0.01320476463769336,0.21596187427639962,24.339411254723867,11.005253877242406,218.69698948860167,0.5,2.6470110355735843e-05
406,0.01345518749912043,0.21423748657107353,,,,,2.5937913858815704e-05
407,0.013409985934157629,0.22004400417208672,,,,,2.5410615120628078e-05
408,0.01367403198083913,0.22007137015461922,,,,,2.4888234958024258e-05
409,0.013353023061377776,0.21970437690615655,,,,,2.4370793993678716e-05
410,0.013054014095482794,0.2177311085164547,23.41167444785436,10.5783103009065,206.28436312675476,0.5,2.3858312655274606e-05
411,0.013467806580199583,0.22424162738025188,,,,,2.33508111746977e-05
412,0.013333510129234276,0.22110631838440895,,,,,2.2848309587237474e-05
413,0.01378627650666277,0.22239712364971637,,,,,2.235082773079622e-05
414,0.012893871303547072,0.2289195019751787,,,,,2.1858385245105673e-05
415,0.013171831460518611,0.2222132060676813,24.272720845540366,10.97367565234502,219.12685920397442,0.5,2.137100157095215e-05
416,0.01358078737315294,0.22139018177986144,,,,,2.088869594940843e-05
417,0.013592564840675206,0.2326252583414316,,,,,2.0411487421074637e-05
418,0.012993708139637837,0.22391557469964027,,,,,1.993939482532646e-05
419,0.013069726419760971,0.22916429564356805,,,,,1.947243679957111e-05
420,0.013514993592744341,0.2184071984142065,24.104653664429982,10.892287123203278,214.50450455347698,0.5,1.9010631778511945e-05
421,0.01335548551602138,0.22893930710852145,,,,,1.855399799342043e-05
422,0.012773855123668909,0.22320058681070803,,,,,1.8102553471416553e-05
423,0.013018966086108136,0.22144270949065686,,,,,1.7656316034756963e-05
424,0.013961519139844019,0.22367550283670426,,,,,1.72153033001317e-05
425,0.013297264816591868,0.22086503654718398,24.113245236873627,10.890082456668218,214.67583357493083,0.5,1.67795326779683e-05
426,0.013586956781108637,0.23079933747649192,,,,,1.6349021371744806e-05
427,0.013988858944660908,0.22666717655956745,,,,,1.592378637731041e-05
428,0.013369669344880292,0.2221290409564972,,,,,1.5503844482214596e-05
429,0.01272092415397433,0.21385054402053355,,,,,1.5089212265044316e-05
430,0.013062236150978384,0.22538782395422458,24.079260555903115,10.896048100789388,215.38241108258566,0.5,1.467990609476955e-05
431,0.012796925833901844,0.22009914517402648,,,,,1.4275942130097074e-05
432,0.013135697768145316,0.22098395749926567,,,,,1.387733631883243e-05
433,0.013760129518404201,0.2174414224922657,,,,,1.348410439725063e-05
434,0.013952148801370247,0.2203429151326418,,,,,1.3096261889474565e-05
435,0.013251814280158362,0.21458944752812387,23.817992448806763,10.770623449484507,210.09012649854023,0.5,1.271382410686235e-05
436,0.013164324025195595,0.21755930855870248,,,,,1.233680614740281e-05
437,0.013545570618196114,0.21481603384017944,,,,,1.1965222895119457e-05
438,0.013019356090021698,0.21908584125339986,,,,,1.159908901948275e-05
439,0.012439760681543802,0.2204141467809677,,,,,1.123841897483126e-05
440,0.012411202480261391,0.21335836946964265,23.616937454541524,10.68023340702057,207.73946002324422,0.5,1.0883226999800795e-05
441,0.012956085413493015,0.2122314941138029,,,,,1.0533527116762266e-05
442,0.01320916840907287,0.21434293277561664,,,,,1.0189333131268343e-05
443,0.0129439722671098,0.20800771303474902,,,,,9.850658631508182e-06
444,0.01346614258363843,0.22090027071535587,,,,,9.517516987771143e-06
445,0.013038593671611837,0.21665461733937263,23.885362156232198,10.797004705667495,211.73249626159668,0.5,9.189921351918875e-06
446,0.013010701277872195,0.2120741069316864,,,,,8.867884656866183e-06
447,0.013283337642614907,0.22225468568503856,,,,,8.551419616070306e-06
448,0.01325594205912706,0.21364247612655163,,,,,8.24053872302928e-06
449,0.012892866721125069,0.2065971229225397,,,,,7.93525425078835e-06
450,0.013058601991852393,0.21236593276262283,23.812694124380748,10.761833423376084,210.21154158910116,0.5,7.63557825145578e-06
451,0.012590985443141009,0.20930701941251756,,,,,7.341522555726956e-06
452,0.013181769037367525,0.2229632470756769,,,,,7.053098772417174e-06
453,0.013035614446208283,0.2189660657197237,,,,,6.7703182880035445e-06
454,0.013211678940098028,0.21647498831152917,,,,,6.493192266175406e-06
455,0.012656301725655794,0.2224554643034935,23.829276688893636,10.76623241106669,210.7503011862437,0.5,6.221731647393613e-06
456,0.013372385559754597,0.22379990741610528,,,,,5.955947148458529e-06
457,0.012911906434424423,0.21943372040987014,,,,,5.695849262087116e-06
458,0.013094709342899354,0.21102444007992743,,,,,5.441448256498533e-06
459,0.012909365490683028,0.2132156163454056,,,,,5.192754175008908e-06
460,0.01354432913374055,0.21746191568672657,23.8975346048673,10.800348446766536,212.27220125198363,0.5,4.9497768356347415e-06
461,0.012861239598006816,0.2177129190415144,,,,,4.71252583070533e-06
462,0.012711176422198076,0.2166489202529192,,,,,4.481010526484123e-06
463,0.013133830554481293,0.22057249806821347,,,,,4.255240062798897e-06
464,0.013536328663797798,0.22157685197889804,,,,,4.035223352681015e-06
465,0.01334177522064262,0.2140498973429203,23.535489662488303,10.62804717818896,206.78690195083618,0.5,3.8209690820134075e-06
466,0.013046877924352884,0.2184528760612011,,,,,3.6124857091878946e-06
467,0.012806300841573928,0.21632250547409057,,,,,3.409781464770971e-06
468,0.012963054877882069,0.21115536019206047,,,,,3.2128643511791836e-06
469,0.012906557779658484,0.21861727721989155,,,,,3.021742142362965e-06
470,0.012807235599973717,0.22546174861490725,23.753351708253224,10.731981283426284,209.7843343893687,0.5,2.836422383499898e-06
471,0.012651669327169657,0.2181338794529438,,,,,2.656912390696687e-06
472,0.012573009470125308,0.21591185219585896,,,,,2.483219250700537e-06
473,0.012615114727334396,0.21720187328755855,,,,,2.315349820619196e-06
474,0.01320459956705973,0.22509878799319266,,,,,2.1533107276502886e-06
475,0.012566996838998151,0.21969763822853566,23.75256278514862,10.729471705357234,209.884476741155,0.5,1.9971083688197904e-06
476,0.01295771759406135,0.21089898198843002,,,,,1.8467489107293475e-06
477,0.013547939172870404,0.22335263900458813,,,,,1.702238289312904e-06
478,0.013353245509033268,0.21218300200998783,,,,,1.5635822096023568e-06
479,0.013804933182089715,0.21437592767179012,,,,,1.4307861455023189e-06
480,0.013027886646120129,0.21135549433529377,23.819962612787883,10.75682362318039,210.84556465148927,0.5,1.3038553395740088e-06
481,0.012945909644602923,0.2156470138579607,,,,,1.1827948028283327e-06
482,0.013051174039876944,0.2171507716178894,,,,,1.0676093145279595e-06
483,0.012601824345167828,0.2219315566122532,,,,,9.583034219987385e-07
484,0.012440729282192281,0.21203205548226833,,,,,8.548814404501594e-07
485,0.013372565883941747,0.2192032787948847,23.782379925251007,10.740379623572032,210.3653186003367,0.5,7.573474528049722e-07
486,0.012830201932858373,0.22094375379383563,,,,,6.657053095379989e-07
487,0.013063041480711184,0.2238101702183485,,,,,5.799586285241228e-07
488,0.012765718013601931,0.22762423008680344,,,,,5.001107948955185e-07
489,0.012541303499224218,0.22425440922379494,,,,,4.2616496090790883e-07
490,0.012767478924345326,0.2190863449126482,23.8186167995135,10.757553005218506,210.84719265302022,0.5,3.581240458162151e-07
491,0.012809404367077592,0.21954572163522243,,,,,2.959907357592654e-07
492,0.013000484977571948,0.21991733834147453,,,,,2.397674836537461e-07
493,0.012866661191691418,0.216779400780797,,,,,1.894565090973794e-07
494,0.013005767206384524,0.21439919732511042,,,,,1.4505979828129364e-07
495,0.012445199605379556,0.22065191380679608,23.81672829389572,10.757075200478235,210.78669697443644,0.5,1.0657910391161902e-07
496,0.013224699899453568,0.22035777419805527,,,,,7.401594514025981e-08
497,0.012671725446912082,0.2145844429731369,,,,,4.73716075050089e-08
498,0.013145422361589767,0.2143955159932375,,,,,2.6647142878655148e-08
499,0.013149629032390343,0.2128282692283392,,,,,1.1843369427583209e-08
500,0.012627173227736273,0.22083113789558412,23.817036151885986,10.757350186506907,210.7901058514913,0.5,2.9608715794326926e-09
