epoch,train_total_loss,train_flow_loss,train_geometry_loss,train_core_preservation_loss,train_target_profile_loss,validation_total_loss,validation_flow_loss,validation_geometry_loss,validation_core_preservation_loss,validation_target_profile_loss,validation_target_probability,validation_accuracy,validation_geometric_validity,validation_broken_geometry,validation_source_generated_rmsd,validation_target_neighbor_distance,train_accuracy,train_target_probability,learning_rate
110,0.006786458944049427,0.0053824191889330995,0.001238690001566468,0.004883075795941434,0.006679941136468896,0.02387172126156442,0.02010498971075696,0.0012932987755287766,0.0040923337972558595,0.03098838118945851,0.343678025707043,0.375,0.6312583180911401,0.34402191326679554,1.4609276389374453,0.24898717815385146,0.46875,0.47113278929334446,0.00017745030601987337
111,0.006959663735607923,0.005523850466519342,0.0012084596072149984,0.004797317551338445,0.007143895372144594,0.024203847381560242,0.020334737977999097,0.0025640410980593193,0.0029590895111836933,0.030603924519656336,,,,,,,,,0.0001770513242775789
112,0.007768540729973781,0.00620929884598038,0.001166125255344846,0.006282174833497758,0.006977992713396138,0.02348447377410005,0.019556086373460645,0.002571876119712696,0.0035826967693591383,0.030557425583110136,,,,,,,,,0.00017664930068093498
113,0.006759129448841184,0.005364674964319851,0.001165389207633749,0.004499136122985412,0.0071146304026577555,0.023864994154256934,0.020015886190402156,0.0023021905148840126,0.003477050775579889,0.03040965076755075,,,,,,,,,0.0001762442511011448
114,0.00682114861447806,0.0052114498024111834,0.0010975253959659929,0.005612022525599321,0.008289914667484018,0.023265425773227915,0.019482719383257276,0.0017690882548991153,0.0035687050001476615,0.030720187953728086,,,,,,,,,0.0001758361915288722
115,0.006094060025288392,0.004718860561991015,0.001164988376855282,0.004191887024316495,0.007230130494848462,0.023485285996952477,0.019694366410155508,0.0019105261017102748,0.003693167496856083,0.030394977725604,0.33596185834841424,0.36764705882352944,0.6315962794949027,0.3446309917661197,1.1090056580655716,0.24333001711570165,0.5625,0.5616641808796868,0.0001754251380736104
116,0.00788487516880288,0.0063729493649897434,0.0011637534006988092,0.006180647342323752,0.006611104146478761,0.023455890991231975,0.01946443963028929,0.002264782733297633,0.004319492210497093,0.03106546062318718,,,,,,,,,0.00017501110696304596
117,0.006444743041233238,0.005039401212312534,0.00130045164960547,0.004270545485176904,0.007181969690294463,0.023783115231815505,0.019885434495175585,0.00230980762417483,0.0037611280362505246,0.030596064650179708,,,,,,,,,0.00017459411454241822
118,0.006372893765821295,0.004868149455494674,0.001161574758983896,0.004765594754983686,0.007958698990632448,0.023468737764393583,0.01962670116849682,0.0022390725977910575,0.003783854655921459,0.030158365391852224,,,,,,,,,0.00017417417727387391
119,0.0062756654135567155,0.004962077806309118,0.0011645581186512264,0.004274288705408068,0.006532470813076311,0.02365033492884215,0.019684611901860025,0.0021811577779076554,0.003914084127994583,0.03138082581298316,,,,,,,,,0.00017375131173581737
120,0.006491424184355696,0.005160373442222254,0.0011940713778485434,0.004300758447813786,0.0066216057353905575,0.02382073167930631,0.019828147337059763,0.001948292101801866,0.004776442680261372,0.031252815525102264,0.3361341158489363,0.3602941176470588,0.622302995665985,0.3416165023056023,1.3395328675122822,0.24540658152717001,0.53125,0.5765732601099317,0.000173325534622256
121,0.007321349806862615,0.005846430798124333,0.0011345168035003846,0.004682634607888758,0.007797520858298798,0.023568795774789417,0.019713085089974543,0.0021114693595069077,0.0038467606303610783,0.03048740595798282,,,,,,,,,0.00017289686274214115
122,0.006495396657925793,0.004902185785378945,0.0010706593767913469,0.004838927654880967,0.00895186206049649,0.023798013927743715,0.019812811522141975,0.002590172369416584,0.003963375097715899,0.03070830614032114,,,,,,,,,0.00017246531301870466
123,0.006668521083449408,0.005063509951361408,0.001196265738591615,0.006267010581569146,0.0073905689054823845,0.02391167269910083,0.020097302765968966,0.0012846854284255054,0.004585086546071312,0.030989241621950093,,,,,,,,,0.00017203090248879067
124,0.006713061048886028,0.005276294853301498,0.0012333151969222069,0.005175610384667071,0.006725421216056714,0.023971043801044718,0.02009263574419653,0.0015044454545097645,0.004724079400629681,0.03105111140757799,,,,,,,,,0.00017159364830218312
125,0.006501091379767,0.00506406408040074,0.0012895456679023298,0.004849977226991017,0.006941204680469266,0.024090495179681218,0.02017360125832698,0.001499956105630297,0.005060542278977878,0.031108484274762517,0.35108667638285784,0.34558823529411764,0.6327329247313387,0.34191792847259955,1.0745770418468643,0.24264466622844338,0.4375,0.4355545897621926,0.00017115356772092854
126,0.006280916008972011,0.004956977295894492,0.0012078847039601434,0.004884561936181607,0.005939056219777756,0.02345742827610058,0.019641660181257653,0.0014243410225711105,0.004433222590973053,0.03087577738744371,,,,,,,,,0.00017071067811865476
127,0.006273681672795092,0.004876853572599337,0.0011994392261840403,0.004861761630370708,0.006707641057338629,0.023855972706395036,0.019986766637029016,0.002028874273545465,0.0038939390215091407,0.03074037456227576,,,,,,,,,0.00017026499697988496
128,0.0060949165421395985,0.004663385774435128,0.0010744644737392033,0.004345239666921986,0.007821139229374732,0.023814905160928473,0.019811080001732883,0.002154885986408986,0.004826856270322905,0.030901622492820024,,,,,,,,,0.0001698165418993473
129,0.005734981092924284,0.004416874897966193,0.0010748513849941476,0.00511826842754953,0.005913091285777736,0.023717129438677254,0.019698209348408616,0.00280906558584641,0.0037854848196730018,0.030785587780615863,,,,,,,,,0.00016936533058128052
130,0.005497608854735302,0.004092260005378748,0.001099481733744743,0.003916309921512917,0.007938215167703643,0.023821848389856955,0.019936685806469005,0.0013075318424585823,0.00515075443613836,0.03108580974752412,0.2949868291540777,0.3235294117647059,0.625809507773203,0.3414140648811179,1.2604717068812425,0.24243620676262415,0.6875,0.6536131419675139,0.00016891138083873487
131,0.00663612649965463,0.005173006868463451,0.0011453459895673698,0.004850961252163022,0.007489543177791224,0.023614657659302738,0.019717806429766557,0.0013562682735723415,0.00504765658885898,0.031208322493030745,,,,,,,,,0.0001684547105928689
132,0.006530818760284554,0.00521350338644648,0.001102569922449667,0.005093468151891888,0.005874545841233141,0.023177912787479514,0.019374865162021974,0.002117548232062665,0.003123521657578428,0.030671866446295205,,,,,,,,,0.00016799533787224192
133,0.006573227881375006,0.005054453255656033,0.0010770998798484393,0.006400750553377478,0.006632795954474358,0.023716670954052138,0.019917770535411203,0.001819330923300346,0.003695789587629192,0.03065455469357617,,,,,,,,,0.00016753328081210245
134,0.005564442752876272,0.0041822017036315245,0.001235858922019222,0.004145150013678408,0.007205542284991371,0.02357238487285726,0.019853431895813522,0.0012691845254534308,0.004090479821624125,0.030560674091034076,,,,,,,,,0.00016706855765367203
135,0.006049181784550517,0.0047044415516242135,0.0011522158165462315,0.004481828252595486,0.00666114150879952,0.0239949205013759,0.020148952738108003,0.0010746814796755858,0.005203222554615315,0.03110709268709316,0.24206277086689465,0.21323529411764705,0.6317102589151439,0.33917128146790404,1.0409685073091703,0.24369469613713376,0.71875,0.6249856942622034,0.00016660118674342517
136,0.007569336022597627,0.006080841256889625,0.0012920932366781064,0.005024272761055095,0.007276488469037527,0.023403000908301157,0.01956250162466484,0.0021380686255938865,0.0032204460140372463,0.03090840167201617,,,,,,,,,0.00016613118653236518
137,0.006511640403482874,0.005042817518588597,0.0011386580861931256,0.005481072815955948,0.006929839719520977,0.02349159965182052,0.019517127479262212,0.0024586399051579923,0.004112882813548341,0.030714551863424918,,,,,,,,,0.00016565857557529563
138,0.005758217583268376,0.004371397639230146,0.0011123029684837339,0.004471115337811031,0.007172478593035474,0.023399085573413792,0.01953044966520632,0.002182812982937321,0.003900391864590347,0.030420339063686484,,,,,,,,,0.00016518337253008787
139,0.006356458570334619,0.004966958410153955,0.0011288169623447299,0.004562170015868999,0.007075197744613387,0.02330585738972706,0.019489873392397866,0.0011623218751457684,0.004605540546917301,0.031229655367924887,,,,,,,,,0.00016470559615694444
140,0.005430601600368144,0.004080002772290323,0.001106706320631744,0.004028466328883828,0.007264108594380698,0.023517131531501517,0.01961230711244485,0.0013575596573954338,0.00500032418024014,0.031332800877006614,0.3786406330263752,0.3602941176470588,0.6333128367276752,0.34247515377972054,1.1118957799147158,0.24547478230670094,0.5,0.4895576238772292,0.00016422526531765843
141,0.006614121557134441,0.00521394688935982,0.0010805271429767422,0.004832778368697707,0.00700791459530592,0.023773438242428443,0.01979772568515995,0.0019625664366792668,0.0044479638009386905,0.03138402698780684,,,,,,,,,0.00016374239897486896
142,0.005899567871307165,0.004526165736270911,0.0011410171124626393,0.004494020393733882,0.006957966644391891,0.02336469363859471,0.019484678694211385,0.0016698575345799327,0.004549915744813488,0.030910518759971157,,,,,,,,,0.00016325701619131244
143,0.005988023914712466,0.004572789038736689,0.0010527694929328005,0.00494719338327078,0.007099616296403899,0.023555840201237622,0.019573386621606702,0.0021339901003931813,0.004446165074649102,0.03111038959639914,,,,,,,,,0.00016276913612907004
144,0.007233630743477557,0.005750710148585297,0.0010696570576421158,0.006129683157176537,0.00656020821474682,0.023342870011487427,0.01945032661452013,0.0026408588849282,0.0028074206202290952,0.03083629845915472,,,,,,,,,0.00016227877804881124
145,0.006020719319645126,0.004616844556610085,0.0012468220192497059,0.004382034134261815,0.007163069156685181,0.022952898515059668,0.019105576663551962,0.0016199734733056497,0.004571773960967274,0.030661495128536925,0.3239041155148073,0.3235294117647059,0.6291654324706863,0.3433295866912779,1.449330155902049,0.24756731785943403,0.6875,0.713618141783289,0.00016178596130903342
146,0.005679669758399664,0.004401101906373465,0.001084847990383978,0.004297684816943513,0.006318297645598018,0.023279065704521013,0.019449470372980133,0.0021967566555009827,0.003412520300651736,0.030489916967995027,,,,,,,,,0.00016129070536529766
147,0.0071810775760056105,0.005518301431547409,0.0010844624682203314,0.005699110525202448,0.008759725026458786,0.023445378222009716,0.019609771121074173,0.0011700113733668866,0.005112837130368194,0.030903212452197775,,,,,,,,,0.00016079302976946055
148,0.00590150373182812,0.0045472129259921485,0.0011466454963152439,0.004312385691495581,0.0069372310427459494,0.023468040915973046,0.01963614477940342,0.001794436722240575,0.003998563296216375,0.03073152606649434,,,,,,,,,0.00016029295416890248
149,0.006241396152398596,0.004850519899973425,0.0010463182678272537,0.005023936950207009,0.006792188883005342,0.023442800047204775,0.019487122621606377,0.0018439897616832133,0.004634474636986852,0.031234322060995242,,,,,,,,,0.0001597904983057519
150,0.005489392012704985,0.00411643091415576,0.0011597990622680824,0.00489990568869763,0.0065101070854402445,0.023540588534053636,0.019571173251332605,0.0025401765151935466,0.003908471207764438,0.03070532442892299,0.3164416025751182,0.3235294117647059,0.6325195913805681,0.3406884782564114,1.5138492658734322,0.23770852349972463,0.6875,0.6333126325220029,0.00015928568201610595
151,0.0056553055113970725,0.004182887164939006,0.0011421571775749957,0.004167694322196609,0.008272174382740157,0.022839288501178518,0.018994047826922992,0.0022175863007706698,0.0030398572425303213,0.03097737624364741,,,,,,,,,0.00015877852522924735
152,0.005308006787514787,0.003942502256072426,0.0011715666969085775,0.004390928152380354,0.006920983999330251,0.02332811150699854,0.019294576555052224,0.0022062869085108534,0.004354859592721742,0.03156791558927473,,,,,,,,,0.00015826904796685764
153,0.006625262969094566,0.0052132732925494595,0.0011964055484602765,0.00525150806603606,0.006475578389284438,0.023213757695082354,0.019198797095347855,0.002478119086898754,0.004360828439102453,0.03083253914819044,,,,,,,,,0.00015775727034222678
154,0.0061949145214600584,0.004697866773359098,0.0011833645807879077,0.004895683014923233,0.007708065163430963,0.023197229568134334,0.01926967838559957,0.002348616229616763,0.004286262477227651,0.030292015988379717,,,,,,,,,0.0001572432125594591
155,0.005684985885775443,0.004391355489349088,0.0011111912870053519,0.004184755474976185,0.00652916557342998,0.023402502924642143,0.0194502929225564,0.0021461229685776156,0.003995715585701606,0.031234143575763002,0.3455035504758323,0.34558823529411764,0.6333596535465297,0.342404018923202,1.172455665819785,0.2455183002851246,0.5625,0.5170054963217039,0.0001567268949126757
156,0.005575598994964513,0.004201330463559825,0.0010252336811637348,0.004318768048059132,0.007373449936710393,0.022816793828764382,0.019121490528478342,0.0013513387598590378,0.003799630726194557,0.03045072902322692,,,,,,,,,0.0001562083377852131
157,0.005480167657231628,0.004171560550013841,0.0011449922487865817,0.0044339728458800305,0.006362112946374247,0.022842773455469048,0.01890922151505947,0.0028817774984739065,0.0033064076663268838,0.030265553498311955,,,,,,,,,0.00015568756164881885
158,0.005424301364948436,0.003979564147164761,0.0012550642575784507,0.004299546803063634,0.007637696535034515,0.023069500813589376,0.01913795036756817,0.0020189458634430435,0.004711435114800492,0.030566176290021223,,,,,,,,,0.00015516458706284306
159,0.005570686288114826,0.004219280526247191,0.0010919835767708719,0.0045631567047814195,0.0067669338008025815,0.022759645136401933,0.018992377883371186,0.0010974675576161483,0.004582860959036385,0.030894880840445265,,,,,,,,,0.00015463943467342693
160,0.005975956089352652,0.004453537310868249,0.0011408004161933343,0.005001752268349342,0.007940835219322531,0.023077724446706912,0.01903500087449656,0.0031466016576707583,0.00351298158057034,0.030621052253991365,0.2355837876365554,0.27205882352941174,0.6252151008914498,0.34254629082758636,1.552847307832802,0.2487208392635426,0.40625,0.5032069296871442,0.00015411212521268758
161,0.005393684210287312,0.004043527831465511,0.0011465371787642777,0.005264926989862727,0.005943562309119566,0.02266975979813758,0.018830408944803124,0.002337024232153507,0.003333152922363404,0.030386305030654457,,,,,,,,,0.00015358267949789966
162,0.005551810873577655,0.004222234097404121,0.0010528255942656454,0.004740619962892921,0.006449496617710407,0.022875458714278304,0.019035361542859498,0.0016888071207658334,0.004149474888382589,0.030873881817302284,,,,,,,,,0.0001530511184306734
163,0.005388096259054491,0.004021436840264222,0.0011469716703424514,0.0044530910968591094,0.006919559641342642,0.023125950575751418,0.019203922410002527,0.0027119134696583975,0.0032676232033683095,0.03052883450051441,,,,,,,,,0.0001525174629961296
164,0.006430830139572085,0.004932600237287076,0.0011457948140421155,0.005394854720966038,0.007295854580568907,0.02317020872279125,0.019219708930262747,0.001994106955381165,0.004694956943721455,0.03082182797986795,,,,,,,,,0.00015198173426207097
165,0.005353713317348038,0.004032375101568335,0.0011213335121776592,0.004382367526038976,0.0065883473691459495,0.02307449998881887,0.018933311734786806,0.0032488713837023277,0.003935947065816864,0.03097819523228442,0.2461217419877142,0.25735294117647056,0.6266720588592922,0.34076547222759795,1.4512572174563128,0.2495719587211223,0.71875,0.7035937568533068,0.0001514439533781507
166,0.006052443749760672,0.004636494397438305,0.0011131745650653996,0.005564596876896665,0.006368547751493279,0.02299183842671268,0.019079208154888713,0.0021441107622676473,0.004354600315256154,0.03048348002245321,,,,,,,,,0.00015090414157503717
167,0.005824984789241926,0.0043275320342094714,0.0012379432702831672,0.004172859022835806,0.008325781387580812,0.023082627914845943,0.019295018905883327,0.0013855103521457162,0.004535991828614736,0.0305690790855271,,,,,,,,,0.0001503623201635761
168,0.0052877202456406616,0.003949632071021755,0.0010344213105627667,0.004996687536901336,0.006315351525021685,0.023116297855534974,0.019003169748055583,0.003057248116580441,0.004172757582958131,0.030844026464311516,,,,,,,,,0.0001498185105339491
169,0.006748966774035056,0.005251809921099851,0.001089681147092606,0.005078523936760375,0.007713682717205641,0.023146135951666272,0.019232019891633707,0.0016560882470323978,0.00484254932962358,0.030986432835240576,,,,,,,,,0.00014927273415482918
170,0.005680346885159359,0.004209930538910173,0.0010223301064412472,0.005131779291856466,0.007527723525141729,0.02350376661428634,0.019382975694230375,0.003281898729790769,0.003752799752606627,0.030891315518494916,0.3073982287142681,0.3088235294117647,0.634248162893688,0.3410091876216671,1.243066772380296,0.23816593324162944,0.65625,0.6088933751831541,0.00014872501257253326
171,0.0057498457628475915,0.004335283070913185,0.0010651022736456687,0.004733818318789541,0.007281603538766661,0.023431157364564782,0.019480792942511684,0.0026006898791392278,0.0032413148677305262,0.03106094551656176,,,,,,,,,0.00014817536741017155
172,0.0051396460493363565,0.0037601860240101814,0.0010643085381963242,0.004527594306174729,0.007138388772037322,0.023407749393407035,0.019325325676404378,0.0031223462548736923,0.004112546133589657,0.030466993805021048,,,,,,,,,0.00014762382036679394
173,0.005989182910140035,0.004563209237688679,0.0010196964791186658,0.005587090528964744,0.006633252981789726,0.02322751990355113,0.019378843881628093,0.0020713312551379204,0.003302960245705703,0.03104113313533804,,,,,,,,,0.0001470703932165333
174,0.005389654223601949,0.004117000990121042,0.001089658246817604,0.004456494899340353,0.0060907209586052195,0.02315352873547989,0.019203543799984103,0.0021660120983142406,0.004493086852188057,0.0306747362620252,,,,,,,,,0.0001465151078077459
175,0.0054769132846682255,0.004071899030704872,0.0009834493532129643,0.004305760466919864,0.0077774832676306875,0.02327610070214552,0.019261844593155032,0.00201353503165164,0.005215839825241882,0.030899649677688584,0.31776140408421444,0.3235294117647059,0.6293970363981584,0.3401051640839261,1.46169596647515,0.23912985773537965,0.46875,0.47672307076355,0.00014595798606214884
176,0.005082864981239377,0.0037829594438011614,0.0009475848450072867,0.00461738831876635,0.0064864970296739715,0.022997219389414087,0.019014462719068807,0.002516746668227236,0.004211750477278496,0.03058231539805146,,,,,,,,,0.0001453990499739547
177,0.0050238727402510275,0.003773493883673544,0.0010706078610382974,0.004265940789591079,0.006096631959889684,0.022997152553323436,0.019090628169257853,0.0017548892304629965,0.004750093280830804,0.030805369044708854,,,,,,,,,0.0001448383216090033
178,0.005524839921775511,0.004150780407175169,0.0010269942359951466,0.00469031723579234,0.006996289206376709,0.02326938701683984,0.019216841798933113,0.002452502667438239,0.004375538460033781,0.031244909308631632,,,,,,,,,0.0001442758231038902
179,0.00509704823084807,0.0037725573835768185,0.0009571199800613952,0.004232080901925594,0.00709858761535034,0.022961826501962018,0.018934032551067716,0.0030661950826042276,0.0039770817521083005,0.030168466543888346,,,,,,,,,0.00014371157666509332
180,0.005471837320128235,0.004181608251864248,0.0010146829398285787,0.004702904841752123,0.006170019989101201,0.02285572705680833,0.018809615798732814,0.003026628942119286,0.003713714629959534,0.030694141134838846,0.31645272837361155,0.33088235294117646,0.6304289602181491,0.3412332952789524,1.5466991535880987,0.24016226585680508,0.75,0.6609138498200632,0.00014314560456809593
181,0.005170800577123034,0.003837085549987979,0.001078344353719346,0.004459172964759044,0.006721288056539024,0.023187150795231846,0.01927149876513902,0.0018432956541587105,0.004427147748441819,0.0310427810284583,,,,,,,,,0.00014257792915650728
182,0.005419439008712011,0.0040184298680179704,0.0011752772152865843,0.005096889720535127,0.006562647237087269,0.023096140912350488,0.019004244959967977,0.0025696080205414224,0.004754026228671565,0.031025724321165505,,,,,,,,,0.00014200857284118063
183,0.005354685385285293,0.0039829423363020615,0.0011232476109259966,0.004199873139071515,0.0072710616982707725,0.023187199333573088,0.01944825181956677,0.001501717310234466,0.0037622146774083376,0.030623827896573964,,,,,,,,,0.00014143755809932842
184,0.005450188028389367,0.004032804123599524,0.0012337161796325345,0.004483332166890219,0.007223074279540076,0.022949385292389813,0.018895999638035017,0.0029904690899831407,0.0041307920302428745,0.030422125285600916,,,,,,,,,0.0001408649074736349
185,0.0050916583514062025,0.0037549492307165163,0.0010633726152433555,0.004547603811153164,0.0066927423586248085,0.022759767577928657,0.018949069247088012,0.002375295976354905,0.0031273709164987154,0.03022901705630562,0.2553760107056141,0.2647058823529412,0.6339958358336898,0.3396875533439657,1.331905475434135,0.23204603424186215,0.5,0.530715974526639,0.00014029064357136626
186,0.004927788533554491,0.0036123961080023544,0.0011837920558765151,0.005078502510421736,0.005707837204928352,0.022921711754272964,0.01900288903647486,0.0022301188539987538,0.0035483830759082645,0.031179607078871307,,,,,,,,,0.00013971478906347806
187,0.004834992621662253,0.003577587027023783,0.0010144608203811033,0.004854380543801492,0.005690753636526544,0.023275210631682593,0.01922838592573124,0.0030765416330027886,0.00347677364890628,0.030838391031412518,,,,,,,,,0.00013913736668372023
188,0.005776083278390816,0.004315392469387438,0.0012666103538615092,0.00528268521391171,0.006791002579798954,0.023317843237343955,0.019345529596595204,0.0026165329087662567,0.0033879776498960223,0.031102097921949977,,,,,,,,,0.00013855839922773962
189,0.005437539866730823,0.004008499524650811,0.0010410264317909162,0.0044461692549225135,0.007762181333372749,0.0233077907058246,0.01954314854982145,0.0012477754670030931,0.0046520266435383,0.030498843092252228,,,,,,,,,0.0001379779095521801
190,0.005317152868482774,0.003900962236526785,0.0010598537608807496,0.0050556309919772766,0.006986567251368473,0.02288954798132181,0.018999682903728065,0.002599056063712958,0.0032256515833603986,0.030474884901195765,0.24169439810443655,0.23529411764705882,0.6196582895867965,0.3397828150431023,1.6025428346851294,0.23631819507435842,0.53125,0.5121318992407777,0.00013739592057378003
191,0.005431774186791252,0.004027955662222358,0.0012221448814054413,0.004870428167030973,0.006723466668163537,0.023198499070370898,0.01928065763786435,0.0020393011269762237,0.00440808169215041,0.030691729694166604,,,,,,,,,0.00013681245526846777
192,0.005504410350853104,0.0041124704136055405,0.0010942242214835045,0.005704305856883273,0.006026645667280734,0.023238329929025733,0.019376243081162956,0.0021360746399937745,0.003909579889081857,0.030439134002389276,,,,,,,,,0.00013622753667045457
193,0.005266524212024474,0.003865996795959013,0.0011837787815701154,0.005114571775420238,0.0065231444343719315,0.02306176393347628,0.019148168318411884,0.0021776175126433372,0.0036810304599759333,0.03109969152137637,,,,,,,,,0.00013564118787132506
194,0.005900689550691237,0.00437044705287948,0.0013120193537561444,0.006466783979765566,0.006211601952446025,0.023907360292094594,0.02006789080469924,0.002525971009163186,0.0029930947451194856,0.03034965680254733,,,,,,,,,0.0001350534320191259
195,0.006269546711059697,0.0047912329230141845,0.001297860533606766,0.005114423468219653,0.007072992920796624,0.022909901324002183,0.019018055158941186,0.0018192429972045561,0.004453358514343991,0.030826620264526677,0.22978617614575075,0.19852941176470587,0.6296205231372047,0.33642967401401086,1.4111080336220123,0.24634097972610855,0.53125,0.4878574451189637,0.00013446429231745173
196,0.005455629462060534,0.003992731978927376,0.0011848296705728113,0.004472437665908266,0.007786877768043176,0.022567396600018528,0.0186913768925211,0.0023909860525129583,0.003365879994817078,0.030612342853975648,,,,,,,,,0.00013387379202452917
197,0.0053626776720255105,0.003950590131630711,0.0012152422065609845,0.005158527935776165,0.006531863025946038,0.022996971493258196,0.019156463663367665,0.001841316934373668,0.004145392565988004,0.03057704967282274,,,,,,,,,0.00013328195445229868
198,0.005039070006775654,0.003618911303327245,0.0010556734691894913,0.004420007328439693,0.007670232721296597,0.023026858072947052,0.01920179187265389,0.0019083761110189645,0.004241647883592283,0.030192261643926886,,,,,,,,,0.00013268880296549428
199,0.005085678921096911,0.0036216116060455474,0.0010718851581105362,0.005453873303387377,0.007043029264284503,0.02259710885803489,0.018614959163481697,0.0028160783729296833,0.003978308447746231,0.030211031382136485,,,,,,,,,0.00013209436098072095
200,0.004988708742499604,0.0035727748714418986,0.0011386088967733716,0.005136035824731245,0.006746084635023628,0.02270468625733081,0.01872588277739637,0.0019425276644623784,0.004845618105986539,0.03105736551258494,0.3048444360083049,0.3161764705882353,0.6273837904719746,0.34024334145600305,1.3898544633651482,0.23575006347313962,0.78125,0.6825902748731387,0.0001314986519655305
201,0.004856983322050359,0.003519541473459389,0.001038822226060586,0.005212003136274673,0.0060847705186707745,0.022673328407108784,0.01888868322267252,0.0012775118366869934,0.00450239864671055,0.030789032715427524,,,,,,,,,0.00013090169943749476
202,0.0049116128653098464,0.0034961643317019788,0.0012202912022091321,0.004186829585597803,0.0075270729292365645,0.022698499262332916,0.018883216934388176,0.0017196628237690996,0.0039699200321646295,0.030743575490572873,,,,,,,,,0.0001303035269632774
203,0.004937887379220861,0.0035974188605165584,0.0012120801395089445,0.004281696610910408,0.006698828246799629,0.022990640910232767,0.019174424986190656,0.0018348558206686422,0.004012516158742502,0.030479929190786445,,,,,,,,,0.0001297041581577035
204,0.004776721922838587,0.0033406953335250334,0.0010928775902079829,0.004347503506894208,0.007827007123940008,0.022936628309681135,0.018966631333836737,0.0024986958203097698,0.00397403071880998,0.030728548710398814,,,,,,,,,0.0001291036166828272
205,0.005191111854293337,0.003699421282794516,0.0010504653791786503,0.005343282978066196,0.00747269216354668,0.022749443812405363,0.018996906384606573,0.0014016286586411297,0.004142977519864764,0.030579143039443913,0.25401427340556093,0.25,0.6253019720315933,0.34033954587271986,1.441173540756983,0.2339700041064883,0.5625,0.6226933424998828,0.00012850192624699763
206,0.00535446876991477,0.003775325441985565,0.0011405347031541169,0.004862269599748365,0.008648094098612476,0.02346370413022883,0.0195711957400336,0.0015644413035582094,0.004491790646331056,0.03130441865719417,,,,,,,,,0.00012789911060392297
207,0.005364311093432924,0.0039229066628110355,0.001059644642459639,0.00544100519174994,0.006853749593759303,0.02330008099841721,0.019436235649182516,0.0018409694740137853,0.004328548278221313,0.03062796518754433,,,,,,,,,0.00012729519355173256
208,0.0049996852610354955,0.003595562464305026,0.0011566393758107166,0.004923606283520743,0.006804343145755041,0.023132303510518634,0.01917321122634937,0.002152163073119214,0.00476921591496862,0.030517388984341833,,,,,,,,,0.0001266901989320376
209,0.0051265265753145444,0.0036286421621344604,0.001150123900299797,0.005049904516377187,0.0076286915336514554,0.02319717960541739,0.019379060030640924,0.001637867425897104,0.0044662925236694075,0.03043917106354938,,,,,,,,,0.00012608415062898972
210,0.004761442621001753,0.003380775060978229,0.0010389386147450087,0.004724564269516554,0.0070042341076413765,0.023280252483399475,0.019395862842964774,0.002601913280908347,0.0035196605193264343,0.03012041380519376,0.24937833289695172,0.22794117647058823,0.6304254843031659,0.3373243653708521,1.2415494736941421,0.23210557029746912,0.5625,0.5654171456923605,0.00012547707256833828
211,0.0053324910567410415,0.00397794507641219,0.0011476251993217837,0.005203644910795709,0.006046564285682862,0.02341528669657076,0.01948813138091389,0.002700163532555213,0.0034187304349068332,0.03045248840113773,,,,,,,,,0.0001248689887164855
212,0.005568737270689364,0.004136773842481612,0.0011751245316591555,0.0051333652927650734,0.006836019480064259,0.02382727975354475,0.01983527937794433,0.0025908199056763857,0.0041144476477604575,0.030623913715210033,,,,,,,,,0.0001242599230795408
213,0.00564312380817482,0.004019122182044311,0.0010185475565761455,0.007936559668821046,0.006266360412355733,0.023248000234803733,0.019287656554404425,0.002160430591389099,0.004057793843779056,0.031224782441687936,,,,,,,,,0.00012364989970237253
214,0.005200791658075936,0.0037691709841996177,0.001048076187528796,0.005252829812056685,0.006967224541289921,0.023550932131269398,0.019743176286711413,0.001218339815215372,0.0046496223726802885,0.030991258537944627,,,,,,,,,0.0001230389426676591
215,0.0061638863457335255,0.004620221029114672,0.0010450572689000707,0.006270665914151754,0.007075872748273314,0.023554887786945877,0.019592263078426615,0.002263920732623185,0.004556558676995337,0.030541846720392212,0.3449583832736985,0.3382352941176471,0.6286146824850756,0.33889934371280317,1.368202203336884,0.23918129359235002,0.59375,0.548438425024334,0.00012242707609493817
216,0.005455598562671724,0.004067673544217911,0.0010337098728533897,0.0049834842990957575,0.006828345562591833,0.023001835955416456,0.019109869047122842,0.001792555270880899,0.004605720826315091,0.030728837557356146,,,,,,,,,0.00012181432413965432
217,0.00482882282665094,0.003399397017655231,0.0009976183212267518,0.004450926008650055,0.007848095359927896,0.02319832666612723,0.019229788963189897,0.0020987256652648177,0.0044013707254848934,0.031086553463383633,,,,,,,,,0.00012120071099220553
218,0.005439474010619067,0.00395759879966598,0.0011787753161516482,0.005648763956880923,0.006812437851341062,0.023220811093993047,0.019238027579644146,0.002146515967872213,0.004800522741039886,0.030734281302155816,,,,,,,,,0.00012058626087698818
219,0.005103922752916055,0.003661767615131655,0.0011318570290992068,0.004373427285118249,0.00778441025206614,0.02335274822133429,0.019502084236592054,0.002469902140814263,0.003297000144170049,0.03026983654126525,,,,,,,,,0.00011997099805144076
220,0.0044960068357256,0.003204108042232061,0.0010112443528438018,0.004743563021154348,0.006152936154818636,0.023365710478495148,0.019594211596995592,0.0017422314815442352,0.0036726443727007683,0.03055788472513942,0.24767226715876256,0.21323529411764705,0.6262228239108535,0.33789740343961644,1.5703484481748413,0.23643051197423653,0.6875,0.6212183183379166,0.00011935494680508607
