epoch,train_loss,train_denoising_loss,train_local_transition_loss,train_global_preservation_loss,train_distance_matrix_loss,train_bond_validity_loss,train_smoothness_loss,train_geometry_penalty,validation_loss,validation_denoising_loss,validation_local_transition_loss,validation_global_preservation_loss,validation_distance_matrix_loss,validation_bond_validity_loss,validation_smoothness_loss,validation_geometry_penalty,validation_rmsd_source_generated,validation_rmsd_generated_target,validation_dfg_progress,validation_alphac_progress,validation_activation_loop_progress,validation_plausibility,learning_rate
115,0.005178804764062421,0.0017850642330331616,0.002034176184803757,0.0034412890588108483,0.0030328644594798484,0.0010231141111431404,0.007749768575000712,0.0011096037764467387,0.010547168834212547,0.0036239847880400098,0.009454208629904315,0.0030209151694483203,0.00512133273393071,0.0008192808618332492,0.010130787879461423,0.00013331015108046054,4.909604992407064,4.443983037956059,-0.05552604309559683,-0.036499673517634314,-0.10636621555507493,0.3264734575706017,0.0001754251380736104
116,0.005153739515445235,0.0017973344544700992,0.00200472451830044,0.0034135739860307966,0.003175871930300043,0.000996631702247004,0.0077429112230037525,0.0009004452680621911,0.011996976604374746,0.0042494446121660685,0.011210337159961151,0.0027194999244481246,0.006105627107899636,0.0008323444629544005,0.009802728052212236,0.0001366615482159735,,,,,,,0.00017501110696304596
117,0.005970991121079677,0.0022172600933366544,0.0026922295841141646,0.003234304351141103,0.004047886815726057,0.0010867006624014014,0.007752246627361219,0.0008482231260287281,0.014836263573670294,0.005399385235553685,0.014715856678473452,0.0026920926735935304,0.007163834610158422,0.0008346179141274964,0.009278658755647484,0.0001554896653033211,,,,,,,0.00017459411454241822
118,0.005434824955753154,0.0019587486306738714,0.002219265871621573,0.0032840685274165412,0.0033845839182185568,0.0010585805906667414,0.007730107547508346,0.0010291583285468996,0.013899511191993952,0.005084565193101298,0.013706579038019603,0.002469353607314891,0.00663690463018914,0.000752167893248649,0.009266905399272218,0.00012571683373844658,,,,,,,0.00017417417727387391
119,0.007037222132675796,0.002809483035065584,0.0034066719280627486,0.002999609352177025,0.0059598773313909136,0.0010441779902774012,0.007730165828799463,0.0004908229484110642,0.015743993639868375,0.005829359145233563,0.014924584068163918,0.00333747653530736,0.007658320493646897,0.0009500151869967036,0.01049161289120093,0.00012832323595072617,,,,,,,0.00017375131173581737
120,0.006309843928608884,0.0025087503410883756,0.0028974657338988194,0.002962435083762289,0.004345487041048642,0.0010819820708069855,0.0075217470303814635,0.0009236283478504703,0.010817272147202553,0.0038957196168970163,0.009645839512813836,0.0026526609265905185,0.005339217723909921,0.0007108600378463356,0.010218660696409643,0.00016386061368696878,4.004665228227775,3.8411111974467835,-0.03572297161250996,-0.008988414678242407,-0.02172525390536369,0.35493852006685406,0.000173325534622256
121,0.006305205621796413,0.0024139307893048492,0.002799350761860195,0.0031601844602224664,0.005000209644771157,0.0010553037913906204,0.0077207310913273925,0.0006984068188849518,0.012295556662138551,0.0046833668917921996,0.01155026234240116,0.0020140615212464277,0.006467480367670457,0.000703143174177967,0.008537572359879656,0.00011064545298940705,,,,,,,0.00017289686274214115
122,0.006091382129627288,0.0022968940967176524,0.002761415528774293,0.00315602144284142,0.0045534436527289385,0.0010378363322860633,0.0075953266738603515,0.0007122310337133688,0.025152766136064503,0.00905371109790091,0.020738868489085387,0.009295402081382539,0.01598614720084394,0.0017304448992945254,0.012791809832075765,0.0014039173073191098,,,,,,,0.00017246531301870466
123,0.006512786026916698,0.0026401167210095967,0.002934792164601704,0.0029098578533714907,0.00472174792821145,0.001139516328783849,0.0075044821824432695,0.0009502092336457965,0.012242079993787533,0.004489021815970773,0.01148519698229696,0.00248012791871588,0.0063327834371496765,0.0007661839999855147,0.008907063927229805,0.0001664126983011253,,,,,,,0.00017203090248879067
124,0.005370358505652437,0.001913419457522627,0.002199052713122856,0.003320564816503897,0.0034283090235554,0.0010334192282663514,0.007661610909411286,0.0009155788226892652,0.009928086685249582,0.0034375189231165373,0.00857576317988181,0.0030720709458667748,0.004707757349630508,0.0007180245496177425,0.010477814420786066,0.00014572861230514414,,,,,,,0.00017159364830218312
125,0.005549218720541551,0.001993542450030422,0.0023518949040633617,0.003337533141557987,0.0034633584551385837,0.0010269664481190694,0.007688350440201978,0.001040656309350718,0.011838151108046683,0.004089314814336831,0.01113464641578806,0.003113849448709516,0.005348945526444974,0.0007901878476938388,0.010302279445265109,0.0001301925545457531,4.477739917735259,4.120441482091944,-0.11200018830034726,-0.037636568678863114,0.013806475471938029,0.328758078497938,0.00017115356772092854
126,0.0052515278375333445,0.0018603949913054577,0.002091092695322875,0.003354514523660048,0.0032024577729658694,0.0010269924144571025,0.007752219597116495,0.0009189465177676026,0.011887780948503254,0.004092048623230464,0.010967841934567938,0.0032648033226602515,0.005781847377268908,0.0008854166505140407,0.010215928768351054,0.0001275191898173489,,,,,,,0.00017071067811865476
127,0.005431968728717194,0.0019289788279610758,0.002265321305240544,0.0033430320864471677,0.003294555169856574,0.001033054434387889,0.007740442716699635,0.0010710406083964123,0.00949336313836587,0.0030188689840239626,0.00806665366932672,0.0037513117379906666,0.00425569698321245,0.0007338979412452318,0.011381260774214752,0.00015647641589566774,,,,,,,0.00017026499697988496
128,0.0054858863795510466,0.001961790701836093,0.0023228460077084918,0.003386413107892801,0.0034507059016559496,0.0010169935721155796,0.007576937840964932,0.0009048757849832794,0.011554967175470665,0.0041096485110756475,0.010556173782485226,0.0027705116205349136,0.005622567207562194,0.0008439290210541609,0.010384555680502672,0.00013967871994206385,,,,,,,0.0001698165418993473
129,0.005444237168352955,0.001923501892035238,0.00232262462656149,0.0033990423638835293,0.00329640512374572,0.0010454654661265926,0.007578445540772926,0.0009734127696412123,0.011338491215913868,0.003995809769548941,0.010512475778038302,0.0027988050151179777,0.005432396251611256,0.0007434447804068137,0.009898987618119767,0.00011305645656041936,,,,,,,0.00016936533058128052
130,0.0052290203728370815,0.0017918619109839043,0.002090003550386964,0.0034855380952835847,0.0030489527833305746,0.001026258408390463,0.007656907477678779,0.0011723210679605487,0.011026752496642681,0.003747473641851684,0.010051322829288742,0.0032241621377882743,0.005401575202995446,0.000768163089863568,0.010069059596086541,0.00013027556970257592,4.509027259734769,4.1402717878421145,-0.08410897228168324,-0.03164438264017614,-0.024296880466863513,0.3353554217222457,0.00016891138083873487
131,0.005788146424640575,0.002172654548870861,0.002511107502107182,0.0031680286631612983,0.003937775763667101,0.001072079963876635,0.00766436606605784,0.0007790213417332484,0.010769111065504452,0.003638069333343689,0.00940893376537133,0.0035504440875229193,0.0052669283298503915,0.0008064139838097617,0.010708236346545164,0.00015938365643819452,,,,,,,0.0001684547105928689
132,0.0053589024549175026,0.0018793887187105913,0.002168795878453674,0.0034779072903359355,0.0031245303585026893,0.0010055441490939667,0.007798590997838949,0.0011100510579655017,0.010813409952485623,0.003864974127888369,0.009639602746271217,0.002821738580678357,0.005572590712593713,0.0007329088172506696,0.009437067092221696,0.00017771524060587277,,,,,,,0.00016799533787224192
133,0.004976841929551755,0.001676890935896076,0.0018903442467443454,0.0035256833946491536,0.0029583675587852285,0.0009826698094709879,0.0075485259334309995,0.0009827988085653954,0.010946375759279666,0.003881467765798637,0.010018634595326148,0.0026903710455978094,0.005344206799539582,0.0006797808346163947,0.009890656651502164,0.0001371421601940407,,,,,,,0.00016753328081210245
134,0.005263146659773257,0.0019025690062568546,0.0020053106092481725,0.0032387795483964123,0.003756349257583547,0.000993160471224632,0.007709434323617791,0.0007180986361388807,0.011080369067106707,0.0038227267929566247,0.010221021024335641,0.002934053160364177,0.005172816582974822,0.0007419538181541915,0.010426780575168474,0.00013007563184904333,,,,,,,0.00016706855765367203
135,0.00561524632299303,0.0020304936985286255,0.0023295427090488374,0.0033381983377119033,0.003716355198636078,0.001014131867340726,0.007621124832548647,0.0011001948659034877,0.0115543858022041,0.004090455518356369,0.010756600167951547,0.002694505944418779,0.00574482273805188,0.0008553440184186911,0.009497383927130917,0.00015017105014673385,3.8728680427496633,3.734704090592762,-0.027395045889231067,-0.02723310076726193,0.008042658286285587,0.3562563381468256,0.00016660118674342517
136,0.0052381260818045615,0.0018029913294296234,0.0021295865194704863,0.0034773425018995935,0.003119010682233697,0.0010081659323380638,0.007701830019075901,0.0009865789401195268,0.01181302209928011,0.004308575269533321,0.01105121778770505,0.002402329450584754,0.006178272614003315,0.0007593151998056177,0.008830208653913965,0.00017119545041547704,,,,,,,0.00016613118653236518
137,0.004981731353168432,0.0016707568598560926,0.001912050366572813,0.0035143900686540664,0.0028614257243422107,0.000961618963877758,0.007830627366072603,0.0009883130593447993,0.012667556113835113,0.004453652321293096,0.012187263904100595,0.0029329541430342942,0.005833126337771925,0.0008452312279890369,0.009794514737829255,0.0001478177470914943,,,,,,,0.00016565857557529563
138,0.005092295063818749,0.0017004941334414622,0.0020743446085307524,0.0035587629849592652,0.002928952807878964,0.0009512596521884776,0.007636488156600131,0.0010013535756753166,0.012092983049418157,0.00432924707638449,0.01151716477033915,0.002637350965111788,0.005790909267185877,0.000719115342387037,0.009531168601824902,9.902416659694306e-05,,,,,,,0.00016518337253008787
139,0.005511715210194134,0.0020098902178633735,0.002148335063770318,0.003340763859769218,0.0038832983780158763,0.001013526781541733,0.007552101221094783,0.0009565115725876178,0.010921024714965219,0.003889443449831257,0.009969956590794027,0.0026245598252595905,0.005662115396262379,0.0007012696314632194,0.00931687701086048,0.00015207774952349004,,,,,,,0.00016470559615694444
140,0.005315770194109561,0.001907683815409103,0.002126015854589482,0.003309381464555955,0.0032592480360434796,0.0010456978539940224,0.007746107997691147,0.0009389955659695945,0.013693916031722134,0.004890002977845143,0.013469401722735105,0.002680308597822053,0.006735654582977683,0.000769853498544156,0.009450753095734399,0.00012140250726133672,3.7953158651168146,4.012984975551565,-0.04605436408322324,-0.024722050489799585,-0.022806194281050313,0.3557556543835542,0.00016422526531765843
141,0.0059236305343926465,0.0022989609751364803,0.0024876545355496053,0.0029867260043238662,0.0042539826060971645,0.001103929857401034,0.007659236641807688,0.0009172324683347072,0.01177952736422109,0.004367047962053523,0.010542685558903031,0.002641698126050566,0.00587209466417941,0.0009133007982503235,0.009833362108717362,0.00017078945021845962,,,,,,,0.00016374239897486896
142,0.008025418358066907,0.0035006258065581448,0.004054879445809489,0.002499350907308901,0.007145580950065747,0.0010759145335859468,0.0072818519507781565,0.0005381558871665461,0.013771161878442703,0.004907814140703219,0.013396619047853164,0.0029977760608138246,0.006623921302283027,0.0007406044560411829,0.009687232456296139,0.00012565886779232946,,,,,,,0.00016325701619131244
143,0.006578784617077973,0.0026494657593922545,0.0028764141358347596,0.002834998906001003,0.005675532082971345,0.0011481427770151764,0.00795587069259431,0.0004466981942649497,0.012052979994526444,0.004185910409432836,0.011294559638675613,0.003173726040283024,0.005774324325708828,0.0007308820762167064,0.010001756287238095,0.00013289770787613028,,,,,,,0.00016276913612907004
144,0.005575062368765601,0.0020733898198112654,0.0021774751297397236,0.00315222072834945,0.003943458798492693,0.001118028991901451,0.007754183501705655,0.0009378878978914611,0.011150376269749055,0.003979653659674416,0.01027545343094971,0.0026624021265888587,0.005565384131235381,0.0007383693628071342,0.009274877760617528,0.00015717551927233822,,,,,,,0.00016227877804881124
145,0.00543372679907733,0.001974696901917426,0.002192527046785332,0.0032866736953584556,0.0037232156918567214,0.001025048195748614,0.007725099240963021,0.0006992710886206467,0.010760664309297377,0.0037529116173876296,0.009670112827734556,0.0029852544660874023,0.005239551287862317,0.0007725959925058609,0.009917614527997406,0.00017843103221556097,4.248435722043117,4.2767750499770045,-0.033054958351082554,-0.033380474296185035,-0.020273742726809967,0.34232818697475725,0.00016178596130903342
146,0.005127632984509453,0.001775097040236633,0.001993689392782891,0.0034112231109418674,0.003061108188663856,0.0010102571082265617,0.007663752796112472,0.0010512725508174028,0.01090697352871454,0.003627058523610079,0.009844536000552276,0.003441586838865381,0.0052476623095571995,0.000855104586056162,0.010530799717040887,0.00011175803335087646,,,,,,,0.00016129070536529766
147,0.005091759745373876,0.001745434191613259,0.001970001805322961,0.003458233469595703,0.0030224686747209895,0.0010112854301368292,0.007715665432823519,0.0009964938641894702,0.012175630870236395,0.004296803393420608,0.011416310754915079,0.0028937199182716236,0.00602076875657076,0.0008475468487934753,0.009775968983982844,0.00012446245168954798,,,,,,,0.00016079302976946055
148,0.004870648143621974,0.0016230147483193467,0.0018090313354220528,0.0035168659429535526,0.0028019218355353572,0.00098505506837247,0.007621254746077789,0.0010100652124313836,0.01227799418362944,0.004312602482968941,0.011789605259158028,0.0028498861138359644,0.0056263711376232095,0.0007553514697065111,0.009872814647678751,0.00013501802294276408,,,,,,,0.00016029295416890248
149,0.004896509029273676,0.0016131687379028234,0.001801457827210299,0.003585990705392045,0.0027829510912012597,0.0009940400956950795,0.007836629427635135,0.001024706754056114,0.010805485985959725,0.0037707386303130383,0.009718392822833266,0.0029023044253335684,0.005405667685408844,0.0008496394578590601,0.009824093567052236,0.00016049316932509328,,,,,,,0.0001597904983057519
150,0.005132017139759328,0.0017506859084177348,0.002047382775718012,0.0035251378615060425,0.0030619030685012792,0.0009745680157425535,0.007558571190660835,0.0009572184018720575,0.012047375532953689,0.004130246617326823,0.011094130323423693,0.0033455321802951707,0.005978307218659514,0.0008423085843484538,0.010251802074587127,0.00023839121278494227,4.361806578623752,4.079884114054342,-0.030556941050842095,-0.03484457098602434,0.0150997012873025,0.3306739209090463,0.00015928568201610595
151,0.0067169806207570005,0.002651086308929719,0.0031913137113134195,0.003016080222247789,0.005419419108269115,0.001070108179611942,0.00747473462500697,0.0006671055394908141,0.013611404385301284,0.005023769607457022,0.01303620329417754,0.002506373695420431,0.006943173255422153,0.000844467303371251,0.009039703974849544,0.00023923356074343852,,,,,,,0.00015877852522924735
152,0.006499783524001638,0.0025773203989459025,0.0030291559538827874,0.002942998965199177,0.00489377067822358,0.0011337616846052946,0.007641111709511815,0.0006955759050998674,0.011667908877522374,0.004296888033422874,0.010699797455648271,0.002418249582660792,0.006067731121826607,0.0007364527324777251,0.009401588407248104,0.00014039988740914092,,,,,,,0.00015826904796685764
153,0.0061173885702513735,0.0024118868835095284,0.0026455001729445006,0.002978664676611049,0.004534062863781284,0.001106044799178982,0.007625830930888525,0.0007336154241131273,0.012025969175738283,0.004449309948540758,0.011077751531653727,0.0024117193094449854,0.006103757453577903,0.0009205281906664217,0.009367766799793268,0.00012709632672643542,,,,,,,0.00015775727034222678
154,0.005975750780417624,0.002323109917760564,0.0024856719627188374,0.0029773759107407914,0.004384702080502533,0.0011468402495106252,0.007634710614036163,0.0009535032501512083,0.01224214190733619,0.004480408962990623,0.011399859533412382,0.0023683636474440086,0.006426618085242808,0.0008964533002047877,0.009355451322335284,0.00019711754284420144,,,,,,,0.0001572432125594591
155,0.005596474901589955,0.0021451266684457976,0.002157161911774395,0.003075061705755468,0.004187137976042035,0.0010528664863827582,0.0077018446117862426,0.0006887682894736446,0.01239040368818678,0.004457308138322939,0.011548388715406569,0.002584652719027266,0.006475048799378176,0.0009026299261070866,0.00974828032728207,0.00019519380477580248,4.168483764864504,4.099089855949084,-0.06114661008117158,-0.05117977617677146,-0.03400852019937398,0.3410648284868027,0.0001567268949126757
156,0.005161222022695419,0.0018050891942241127,0.0020198515814362876,0.0034082024736313992,0.00304536419447002,0.000986532811135149,0.007665004055851545,0.0010495151561613018,0.0115303509082878,0.00410324132584113,0.01061105722328648,0.0027135224854646367,0.005768858114606701,0.0008438251910168523,0.009761929090018384,0.00015352747847903933,,,,,,,0.0001562083377852131
157,0.005119945318637113,0.001782710393333537,0.001992735095346012,0.003442354191842879,0.0030919822703044,0.0009742204704855243,0.0075448044141929625,0.0009704802425683459,0.011312146302467832,0.004034947887703311,0.010342356894398108,0.0026006517091445858,0.00583051214440881,0.0008336021267799273,0.009789120090620903,0.00012343665919919053,,,,,,,0.00015568756164881885
158,0.005040893130179526,0.0017487059191116092,0.001883812843220961,0.0034555409921524236,0.0031536122023836416,0.0009823652998241794,0.007583137760814439,0.0008776209869654103,0.01232478246189809,0.004483948073660334,0.011499546924217915,0.0025088912704328927,0.006458979197001706,0.0008459133138482381,0.009434662652590001,0.0001371225677644361,,,,,,,0.00015516458706284306
159,0.004899282834261783,0.0016295287676521728,0.0018382318070134483,0.003542063535394099,0.002822164169504729,0.0009843576296519202,0.007557138424509993,0.001034422928818007,0.010290625810739584,0.003693903204596912,0.009178934914719624,0.002453648526473747,0.005403198117467885,0.0007590773924069557,0.009331326213820526,0.00014204020273685577,,,,,,,0.00015463943467342693
160,0.005883571954491811,0.0022258486516144858,0.0024818139798485506,0.0031699915869264966,0.004487657090688809,0.0010464692714178346,0.007568386313704471,0.0006799745375542248,0.011061841631696248,0.003950039819756057,0.009827726375078782,0.002840846185790724,0.0056878426257753745,0.0007877196882570084,0.010158696454406405,9.103244960328993e-05,3.594955367036164,3.9613419411083064,-0.01852380073008438,-0.003366504184062554,0.024900948473562796,0.36835542663983584,0.00015411212521268758
161,0.006981537490287143,0.0028076062991848998,0.003377127413375255,0.002876345705515586,0.005763965121542032,0.0011160651766137881,0.007421381182522856,0.0007320124759255713,0.01113292097094624,0.003914859563034649,0.009809850176679902,0.0031778667792726387,0.005611244889829929,0.0007397467243208666,0.010552764681051485,0.00010941063665844315,,,,,,,0.00015358267949789966
162,0.007616128161565488,0.00310513726535102,0.0037665952959209364,0.0028249749418300316,0.006869311687242017,0.001204731476166819,0.007733410069098075,0.0005234309683690564,0.012644940017101666,0.004581054677449477,0.011507894261740148,0.002823368748674208,0.006876062693966863,0.0007764585388940759,0.01035878666152712,0.00015278799075228258,,,,,,,0.0001530511184306734
163,0.005436144558251159,0.001977345428099203,0.0021976749586840915,0.003313052829187841,0.0034021618059621407,0.00104646139845857,0.007634929397230984,0.0009701241712959888,0.011850510103007158,0.004332334135445611,0.010779273659863975,0.002631968394780415,0.006413179418207922,0.0007021857281870325,0.009407638479994299,0.0001525815082269825,,,,,,,0.0001525174629961296
164,0.00530091508761303,0.0018821162013456416,0.0021385398945118436,0.0033942828075283677,0.0033075356643057913,0.0010076008740072257,0.007580870961467935,0.0008936722543406868,0.010050807024526875,0.0035948336796233584,0.008663359306713877,0.002730272765196181,0.005334122135536745,0.0006795537395494952,0.009737981429983241,0.00015541524995417907,,,,,,,0.00015198173426207097
165,0.0052013165440856135,0.0018298069033055352,0.0020698495612193188,0.0033844797742656535,0.003168230314150007,0.0009585116633202117,0.00749315479849903,0.00105562740333344,0.010666281416585358,0.0036874192567969053,0.009224683351931162,0.003313209439511411,0.005575613174490475,0.0007724232533898127,0.010229957915726118,0.0001637916906626439,3.947920262503127,4.0870996459076805,-0.05856228160943525,-0.05580762321505972,-0.01663070729167278,0.34004944826786715,0.0001514439533781507
166,0.005387204866378735,0.0019561866179912584,0.002104064114849505,0.003301127525205668,0.003602257871037174,0.0010341843776703358,0.0077672151004911484,0.0008353221417362673,0.012027558846360384,0.004305033286073012,0.011132969625274805,0.0026651630499448706,0.006777004594672083,0.0007843941099660393,0.008891523650769765,0.0001892576357628665,,,,,,,0.00015090414157503717
167,0.004929299655362454,0.0016501717728116892,0.0018513402132950246,0.003546768771066593,0.002873578805846568,0.0009772218079763886,0.007655104799355324,0.0009540303567791075,0.010314958257367834,0.0036307330192357767,0.009067223378224298,0.0028124763199836402,0.005372831008571666,0.0007420065509601651,0.009829395222671641,0.00013036157918122626,,,,,,,0.0001503623201635761
168,0.005022100346067395,0.0017566791443058695,0.001830030598331434,0.0033709430931788734,0.00308626664416371,0.0009994233881807926,0.00757989722988608,0.0010760536205584956,0.010456146381329745,0.0036186961272809035,0.00925326869764831,0.0030081618072775504,0.005176032876382426,0.0007388968218341082,0.010295573112671264,0.00015467248113054666,,,,,,,0.0001498185105339491
169,0.004934284517652968,0.0016905698016321717,0.0017860093284358517,0.0034473114900696925,0.003052184948275805,0.000997530372811354,0.007810617158284936,0.0008242257984179598,0.009653581728343852,0.0033606590041017625,0.008324019038506473,0.0028114832133117793,0.005031372820667457,0.0007375738099047643,0.009789808941908026,0.00012175874792319519,,,,,,,0.00014927273415482918
170,0.004822326053936894,0.001582517746824007,0.0017672538524493575,0.0035995323828851376,0.0026997737815348893,0.000954963548684047,0.0075879442370218085,0.0010779333657006242,0.010701108622015454,0.003674602300937598,0.009663202581577934,0.003029915974669469,0.005349831318502159,0.0007829886247539738,0.00992506608357265,0.00010675145931789605,3.9734692750498652,4.0265800862883525,-0.04976313150352022,-0.03602487714063803,-0.02749831624290285,0.34557133140818524,0.00014872501257253326
171,0.005281498598961685,0.0018979493761435151,0.0020380373790454217,0.003287373512633081,0.0036132413268081336,0.0010086341336186435,0.007556649742839046,0.0008798353938046548,0.011019344640468868,0.003821660742687527,0.010003119641623925,0.0029736853769766944,0.0055708226427668706,0.0007838295920616171,0.009898079338502916,0.00013292477835117703,,,,,,,0.00014817536741017155
172,0.005377499679199014,0.0019411612764741175,0.0020791273698425638,0.0033263533543317746,0.003823760305889524,0.0009769119917311603,0.007659125436320264,0.000807657040590689,0.01126816171745304,0.00394004698197629,0.01040297118985715,0.0028110144388241074,0.005751895524250965,0.0007551202858545972,0.009614316960020611,0.00013679709193562908,,,,,,,0.00014762382036679394
173,0.0048258881020940775,0.0016249678009110065,0.0017200849684647834,0.0035122094166457145,0.002828981683581558,0.0009558035780150348,0.007595841233562837,0.0010002925293488998,0.011044150640373118,0.0037641467606590595,0.010172016596091757,0.003010699559429971,0.005295387330988888,0.0007773973575240234,0.01035054401048304,0.00014370313670042378,,,,,,,0.0001470703932165333
174,0.004713212516015539,0.0015139094136981692,0.0017136597780025222,0.0036219966997846197,0.002649048950252497,0.0009126874685892437,0.007589468989186944,0.0010300320702346,0.009857792494585738,0.003373900481771367,0.008616164115665015,0.0029641315777553245,0.004813030958757736,0.000728365951848294,0.010401513573015109,0.00011753243605028274,,,,,,,0.0001465151078077459
175,0.004857940803297883,0.0016089222009858896,0.0018124715121598262,0.0035615394053121027,0.002855538778627912,0.0009362818824990978,0.007525304153275032,0.000982220670258769,0.011250732097929964,0.0039744580584131954,0.010445075793541037,0.002690756393955477,0.005658938282673868,0.0007200955769803841,0.009460366425628308,0.00012715811105105482,3.4122956367209554,4.040042231480281,-0.032805896485418394,-0.036961279934378886,-0.026547140259935986,0.36283772086931604,0.00014595798606214884
176,0.0049790807295208555,0.001651374959987867,0.0019224224309635977,0.0035452110738628823,0.0028539985034248642,0.0009599169624201221,0.007674800025092231,0.0010999012925107013,0.012225668979226612,0.004444340875731238,0.011455763451522216,0.0025590228818449154,0.006523425113603783,0.000851448901812546,0.008590917136947004,0.00014967130842554374,,,,,,,0.0001453990499739547
177,0.004862313194630237,0.0015981942280912055,0.001828401698730886,0.00360089271930325,0.002915703387071307,0.0009418627942223739,0.007559070413390922,0.0008707776312523772,0.009949365034117363,0.0034060995021718554,0.008684844574114928,0.0028974298508425513,0.005115069359211096,0.0008502863808341014,0.010039356488656873,0.00016926906456167975,,,,,,,0.0001448383216090033
178,0.004639784618416148,0.0014776840535366638,0.0016355070322314198,0.0036273343323403573,0.002578580139590921,0.0009394454770785175,0.007668671500670095,0.0009983480990468573,0.01062619673757581,0.003654575599891056,0.009542081109733166,0.003007601098943269,0.005458825745639236,0.000753227004679502,0.009806350659346208,0.0001428465108877693,,,,,,,0.0001442758231038902
179,0.004703753359185962,0.0015188131877420167,0.0016756483416359585,0.0036184628261253238,0.0026112460863625263,0.0009379150332488979,0.007549903405288982,0.0010806489687179897,0.009962167799434004,0.0034599093147941553,0.008762050662577773,0.0028558085047431328,0.0050346798889222555,0.0007703890581372738,0.009667811435065232,0.00013259079264571483,,,,,,,0.00014371157666509332
180,0.004740692975604509,0.0015312894978799308,0.001726787462711143,0.00363666299256918,0.0026637166275833854,0.0009395806937235702,0.0075028592513667215,0.0010243184542637637,0.011698368446862636,0.00408405017030115,0.010943276797964549,0.0028654621595099647,0.005792636113862197,0.0007335152101101509,0.009980583352444228,0.00010773322545295135,3.870743178141614,4.075718882493675,-0.06153999742916009,-0.02690162846435366,-0.015172812326151567,0.3562757207546383,0.00014314560456809593
181,0.004769658484758857,0.0015644647174069069,0.0017193937574664496,0.003601833919270171,0.0026643161192281633,0.0009388159450569437,0.007608560628345252,0.0010321396778783668,0.009903141207663188,0.0033922968796105124,0.008677176386603,0.0029077308220924656,0.004801809353618107,0.0007739888217959864,0.010464984574355185,0.00014351828651607926,,,,,,,0.00014257792915650728
182,0.0048270705235628495,0.0015723044236795579,0.0018204954630918163,0.0036280622067025457,0.002712029257279813,0.0009144430133836487,0.007545208339539603,0.001025431937122425,0.01170502022432629,0.004026701574427231,0.010862466064281762,0.003038467476471851,0.005790239153914929,0.0007856880608111775,0.010413157969499784,0.00013295073540575686,,,,,,,0.00014200857284118063
183,0.004716165997605357,0.0015056745127305135,0.0017355144870642605,0.003650508281719099,0.002591726635821546,0.0009132934556119781,0.007549979089178208,0.001059609910603635,0.010561888508770304,0.003682366036324917,0.0095298168695687,0.0028540229113787063,0.005230220667726826,0.0007280609482525809,0.0098427435780953,0.00011555413637627983,,,,,,,0.00014143755809932842
184,0.005035339625807017,0.0018092819074622523,0.0017989012089350985,0.0032890487709042863,0.0034109755736600575,0.0009702183654468156,0.007620938205852723,0.0007631496720979414,0.01138003209780436,0.004044949171657208,0.010429279665307453,0.0026525912532330644,0.006005976135687281,0.0008122330855258042,0.00952433715671456,0.00013893280367938132,,,,,,,0.0001408649074736349
185,0.00469011237892585,0.0015109911290869021,0.0016673464023579771,0.003628590961611774,0.0025854781827228702,0.0009359239494133518,0.007513009676407291,0.0010946051569644469,0.009629275591578335,0.0033433792195864953,0.008377405436476693,0.002731736506575544,0.004829742661968339,0.0007963679605988242,0.009844501815678086,0.00016831959524665763,3.785921456913153,3.871957359214624,-0.052448811266610086,-0.03785125127312009,-0.01496802850306267,0.35518888300026047,0.00014029064357136626
186,0.0048000408798201475,0.0015753705368444929,0.0017765092028655175,0.0035795928814854375,0.0028473629002284226,0.0009003998895780717,0.007508097781648493,0.0009568732881063593,0.01037452333548572,0.0035745302314656633,0.009297535187215544,0.0028953991165205175,0.005126436279776196,0.0007310189788161855,0.01014508496155031,0.00013804297285939052,,,,,,,0.00013971478906347806
187,0.004947870060339825,0.0016998393629263672,0.001751213839962187,0.0034599465260314,0.0031904577681571883,0.0009583845049536859,0.007505027605141075,0.0010090180194077757,0.012084583009709604,0.004261054434512819,0.011392037095599031,0.002754971962228107,0.006115893804235384,0.0008189110267267097,0.009600077564149009,0.0001429866772847769,,,,,,,0.00013913736668372023
188,0.006885357931431415,0.0026396015222665942,0.003428164773529125,0.003209995455108583,0.0056254390669930885,0.0010369841544689913,0.007408976469300369,0.0006410196354751013,0.013606609538934814,0.005072137821116485,0.012928275503024148,0.0026588351493046503,0.00717918517087431,0.0007154999578536566,0.00850610708585009,0.0001242064458134943,,,,,,,0.00013855839922773962
189,0.006266113251256637,0.002428159664950182,0.0027684246888384223,0.0030956291703061545,0.005210356092335194,0.0009772008579447228,0.0074489775758523205,0.0006037463634782351,0.012391880605719052,0.004457878627969573,0.011661975285581624,0.0027729485109375673,0.006079150608760149,0.0007778717372275423,0.009616591206092076,0.00011636241481483012,,,,,,,0.0001379779095521801
190,0.004972915837748183,0.0016572376221625342,0.0019130275264366441,0.0035660911498702746,0.0029270563361187205,0.000947791648706278,0.007578010545470393,0.0010008720718725917,0.011971290543442592,0.004295441212889273,0.011326949126669206,0.0025954923109262986,0.0062059492483967915,0.0007552291250855584,0.008704433845802365,0.00014521234523575308,3.6122917532920837,3.937813464862605,-0.045400992576711964,-0.02979537454181506,-0.04477051572030177,0.3562297602313467,0.00013739592057378003
